ID	CODE	URL	CREATOR	CREATED_T	LAST_MODIFIED_T	PRODUCT_NAME	GENERIC_NAME	QUANTITY	PACKAGING	PACKAGING_TAGS	BRANDS	BRANDS_TAGS	CATEGORIES	CATEGORIES_TAGS	ORIGINS	ORIGINS_TAGS	MANUFACTURING_PLACES	MANUFACTURING_PLACES_TAGS	LABELS	LABELS_TAGS	EMB_CODES	EMB_CODES_TAGS	CITIES	CITIES_TAGS	PURCHASE_PLACES	STORES	COUNTRIES	INGREDIENTS_TEXT	ALLERGENS	ALLERGENS_TAGS	TRACES	TRACES_TAGS	SERVING_SIZE	SERVING_QUANTITY	NO_NUTRIMENTS	ADDITIVES_N	ADDITIVES_TAGS	INGREDIENTS_FROM_PALM_OIL_N	INGREDIENTS_FROM_PALM_OIL	INGREDIENTS_FROM_PALM_OIL_TAGS	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL_N	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL_TAGS	NUTRITION_GRADE_FR	NOVA_GROUP	PNNS_GROUPS_1	PNNS_GROUPS_2	STATES	MAIN_CATEGORY	IMAGE_URL	IMAGE_SMALL_URL	IMAGE_FRONT_URL	IMAGE_FRONT_SMALL_URL	IMAGE_INGREDIENTS_URL	IMAGE_INGREDIENTS_SMALL_URL	IMAGE_NUTRITION_URL	IMAGE_NUTRITION_SMALL_URL	ENERGY_100G	ENERGY_FROM_FAT_100G	FAT_100G	SATURATED_FAT_100G	BUTYRIC_ACID_100G	CAPROIC_ACID_100G	CAPRYLIC_ACID_100G	CAPRIC_ACID_100G	LAURIC_ACID_100G	MYRISTIC_ACID_100G	PALMITIC_ACID_100G	STEARIC_ACID_100G	ARACHIDIC_ACID_100G	BEHENIC_ACID_100G	LIGNOCERIC_ACID_100G	CEROTIC_ACID_100G	MONTANIC_ACID_100G	MELISSIC_ACID_100G	MONOUNSATURATED_FAT_100G	POLYUNSATURATED_FAT_100G	OMEGA_3_FAT_100G	ALPHA_LINOLENIC_ACID_100G	EICOSAPENTAENOIC_ACID_100G	DOCOSAHEXAENOIC_ACID_100G	OMEGA_6_FAT_100G	LINOLEIC_ACID_100G	ARACHIDONIC_ACID_100G_GAMMA_LINOLENIC_ACID_100G	DIHOMO_GAMMA_LINOLENIC_ACID_100G	OMEGA_9_FAT_100G	OLEIC_ACID_100G	ELAIDIC_ACID_100G	GONDOIC_ACID_100G	MEAD_ACID_100G	ERUCIC_ACID_100G	NERVONIC_ACID_100G	TRANS_FAT_100GCHOLESTEROL_100G	CARBOHYDRATES_100G	SUGARS_100G	SUCROSE_100G	GLUCOSE_100G	FRUCTOSE_100G	LACTOSE_100G	MALTOSE_100G	MALTODEXTRINS_100G	STARCH_100G	POLYOLS_100G	FIBER_100G	PROTEINS_100G	CASEIN_100G	SERUM_PROTEINS_100G	NUCLEOTIDES_100G	SALT_100G	SODIUM_100G	ALCOHOL_100G	VITAMIN_A_100G	BETA_CAROTENE_100G	VITAMIN_D_100G	VITAMIN_E_100G	VITAMIN_K_100G	VITAMIN_C_100G	VITAMIN_B1_100G	VITAMIN_B2_100G	VITAMIN_PP_100G	VITAMIN_B6_100G	VITAMIN_B9_100G	FOLATES_100G	VITAMIN_B12_100G	BIOTIN_100G	PANTOTHENIC_ACID_100G	SILICA_100G	BICARBONATE_100G	POTASSIUM_100G	CHLORIDE_100G	CALCIUM_100G	PHOSPHORUS_100G	IRON_100G	MAGNESIUM_100G	ZINC_100G	COPPER_100G	MANGANESE_100G	FLUORIDE_100G	SELENIUM_100G	CHROMIUM_100G	MOLYBDENUM_100G	IODINE_100G	CAFFEINE_100G	TAURINE_100G	PH_100G	FRUITS_VEGETABLES_NUTS_100G	FRUITS_VEGETABLES_NUTS_DRIED_100G	FRUITS_VEGETABLES_NUTS_ESTIMATE_100G	COLLAGEN_MEAT_PROTEIN_RATIO_100G	COCOA_100G	CHLOROPHYL_100G	CARBON_FOOTPRINT_100G	CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G	NUTRITION_SCORE_FR_100G	NUTRITION_SCORE_UK_100G	GLYCEMIC_INDEX_100G	WATER_HARDNESS_100G	CHOLINE_100G	PHYLLOQUINONE_100G	BETA_GLUCAN_100G	INOSITOL_100G	CARNITINE_100G
183077	54061019	https://world.openfoodfacts.org/product/54061019	shaolan	1380811634	1547635868	Instant - Levure Sèche		55 g (5 sachets de 11 g)	"Atmosphère protectrice,Boite carton,sachet,boîte"	"atmosphere-protectrice,boite-carton,sachet,boite"	Bruggeman	bruggeman	"Levure-seche, Levures"	"fr:levure-seche,fr:levures"	Union Européenne	union-europeenne					EMB 50109	emb-50109		cerences-manche-france	Belgique	carrefour	"Belgique, France"	"levure (Saccharomyces cerevisiae), émulsifiant: monostéarate de sorbitane (E491)."								1	en:e491	0			0				4	unknown	unknown	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	fr:levures	https://static.openfoodfacts.org/images/products/54061019/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/54061019/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/54061019/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/54061019/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/54061019/ingredients_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/54061019/ingredients_fr.18.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184609	8693495050791	https://world.openfoodfacts.org/product/8693495050791	ecpl	1544873677	1544873863	Protex ultra		90 g	papier plastifié	papier-plastifie	Protex	protex	Savonnette	fr:savonnette											La Réunion	Carrefour	en:RE	"Sodium Palmate *A, Sodium Tallowate B, Aqua, Sodium Palm ernelate, Glycerin, Alternate/Talc, Stearic Acid, Parfum, Phenoxyethanol, Chloride, Pentaerithrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Pentetate, Benzyl Alcohol, Benzyl Salicylate, Citronellol, odium Pentasodium Coumarin, Eugenol, Limonene, Linalool, Cl 77891, CI 47005, CI 15510."								5	"en:e104,en:e1519,en:e171,en:e422,en:e553b"	0			0				4	unknown	unknown	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	fr:savonnette	https://static.openfoodfacts.org/images/products/869/349/505/0791/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/869/349/505/0791/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/869/349/505/0791/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/869/349/505/0791/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/869/349/505/0791/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/869/349/505/0791/ingredients_fr.8.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184620	8717163607268	https://world.openfoodfacts.org/product/8717163607268	ecpl	1544873936	1544909419	Dove gentle exfoliating		100 g/rp	carton	carton	Dove	dove	"Non alimentaire, Open Beauty Facts, Savonnette"	"en:non-food-products,en:open-beauty-facts,fr:savonnette"					fr:dermatologiquement-approuve	fr:dermatologiquement-approuve					La Réunion	Carrefour	La Réunion	"Sodium Lauroyl Isethionate, Stearic Acid, Sodium Palmitate, Lauric Acid, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Parfum, Sodium Palm Kernelate, Glycerin, Sodium Chloride, Oxide, Cera Microcristallina, Tetrasodium EDTA, Tetrasodium Etidronate, Alumina, Alpha-Isomethyl lonone, Benzyl Alcohol, Aqua, Zinc Butylphenyl Methylpropional, Citronelol, Coumarin, Hexyl Cinnamal, Limonene, Linalool, Cl 42090, C 77891 | Approuvé dermatologiquement"								5	"en:e133,en:e1519,en:e171,en:e422,en:e905"	0			0				4	unknown	unknown	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:non-food-products	https://static.openfoodfacts.org/images/products/871/716/360/7268/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/871/716/360/7268/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/871/716/360/7268/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/871/716/360/7268/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/871/716/360/7268/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/871/716/360/7268/ingredients_fr.14.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184912	245698028404	https://world.openfoodfacts.org/product/0245698028404	chalisi	1544988324	1544988864	Lardon fumé bio		"0,148 kg"	Barquette carton	barquette-carton	"Pique-Prune, Scarabée Biocoop"	"pique-prune,scarabee-biocoop"	"Allumettes de porc, Lardons de porc, Lardons de porc fumés"	"fr:allumettes-de-porc,en:lardons,en:smoked-lardons"	France	france	35132 Vezin le Coquet	35132-vezin-le-coquet	"Bio, Bio européen, Agriculture UE/Non UE, FR-BIO-01"	"en:organic,en:eu-organic,en:eu-non-eu-agriculture,en:fr-bio-01"					France	Biocoop	en:FR	"POITRINE DE PORC*, SEL NITRITE, SIROP DE GLUCOSE*, SUCRE DE CANNE, HUILE ESSENTIELLE*,  EPICES*, ANTIOXYDANT:ACIDE ASCORBIQUE E300 &lt;O,024%  *INGREDIENTS ISSUS DE L'AGRICULTURE BIOLOGIQUE"								2	"en:e250,en:e300"	0			0				4	unknown	unknown	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:smoked-lardons	https://static.openfoodfacts.org/images/products/024/569/802/8404/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/024/569/802/8404/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/024/569/802/8404/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/024/569/802/8404/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/024/569/802/8404/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/024/569/802/8404/ingredients_fr.7.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185494	240000012140	https://world.openfoodfacts.org/product/0240000012140	dartyytrad	1538158716	1549141001	GRILLES POMMES		X2	Boîte en plastique	boite-en-plastique	Carrefour	carrefour	"Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries"	"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries"											"Louverné,France"	"Carrefour Contact, Carrefour"	France	"FarinetBLE.eampuree de_ pçmmes( 1 8.52). beurre,acide citriqua;E33 1 .acidiFiantacxde  ci trique(E330&gt;.arome.conseruateur:sorbate de potassium. colorants:E 1 63;E 1 603."	en:milk	en:milk						2	"en:e202,en:e330"	0			0				4	Sugary snacks	Biscuits and cakes	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:pastries	https://static.openfoodfacts.org/images/products/024/000/001/2140/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/024/000/001/2140/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/024/000/001/2140/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/024/000/001/2140/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/024/000/001/2140/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/024/000/001/2140/ingredients_fr.8.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186086	3493251601152	https://world.openfoodfacts.org/product/3493251601152	marilyn	1545618053	1550942242	Lait fraise		50 cl	tetrapack	tetrapack	"vai ora,laiterie sachet"	"vai-ora,laiterie-sachet"	"Boissons, Produits laitiers, Boissons lactées, Laits aromatisés, Boissons avec sucre ajouté"	"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks"			Polynésie Française	polynesie-francaise							"punaauia,tahiti"	Carrefour	Polynésie française	"Lait, sucre (6%), arôme naturel de fraise (1,2%), gélifiants : E407, E415 (0,01%), colorant : E124"		en:milk						3	"en:e124,en:e407,en:e415"	0			0				4	Milk and dairy products	Milk and yogurt	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:flavoured-milks	https://static.openfoodfacts.org/images/products/349/325/160/1152/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/349/325/160/1152/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/349/325/160/1152/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/349/325/160/1152/front_fr.4.200.jpg					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187703	5425033992514	https://world.openfoodfacts.org/product/5425033992514	alec-brodzki	1538843892	1549831507	Cristal découverte		18	Plastic	plastic	Sushi Gourmet	sushi-gourmet	"Meals,Sushi and Maki,Sushi"	"en:meals,en:sushi-and-maki,en:sushi"											Belgium	AD Mons Nimy	Belgium	"Saumon atlantique de Norvège (25%), THON albacores (thunnus albacores FAO71) pêché en océan Pacifique 25%), ,surimi 25% (surimi aromatisé au crabe, soja, crustacés, produit décongelé,(chair de poisson 91%, stabilisant E420,E450, E451,sucre (eau,amidon de pomme de terre, sucre, sel, huile de colza, amidon modifié, oeuf en poudre (blanc d'oeuf, correcteur d'acidité: E330, levure) exbausteur de goût E631, E635, colorant E120, E160c, amirdon de blé, gluten), vinaigre de riz (sucre, vinaigre d’alcool (préparé à prtir d'alcool avec riz et lie de saké), vinaigre d'alcool, eau, sel), avocat, concombre, pate de riz, feuille de riz, menthe, coriandre, grains de SESAM"	"en:crustaceans,en:eggs,en:fish,en:gluten,en:sesame-seeds,en:soybeans"	"en:crustaceans,en:eggs,en:fish,en:gluten,en:sesame-seeds,en:soybeans"	"en:crustaceans,en:eggs,en:gluten,en:molluscs,en:mustard,en:sesame-seeds,en:soybeans,en:sulphur-dioxide-and-sulphites,en:Onion"	"en:crustaceans,en:eggs,en:gluten,en:molluscs,en:mustard,en:sesame-seeds,en:soybeans,en:sulphur-dioxide-and-sulphites,en:onion"				9	"en:e120,en:e14xx,en:e160c,en:e330,en:e420,en:e450,en:e451,en:e631,en:e635"	0			0				4	Composite foods	One-dish meals	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:sushi	https://static.openfoodfacts.org/images/products/542/503/399/2514/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/542/503/399/2514/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/542/503/399/2514/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/542/503/399/2514/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/542/503/399/2514/ingredients_fr.19.400.jpg	https://static.openfoodfacts.org/images/products/542/503/399/2514/ingredients_fr.19.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189119	3511243287006	https://world.openfoodfacts.org/product/3511243287006	fanfan54	1547298642	1547580963	Galette des rois bio		90 g	"Papier,Plastique"	"papier,plastique"	Monoprix	monoprix	"Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Galettes des rois"	"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:king-cakes"			"Versailles, France"	"versailles,france"	Bio	en:organic					"Versailles, France"	Monoprix	France	"Pâte feuilletée 84% (farine de _BLÉ_, _BEURRE_, eau, sel, sucre de canne), garniture 36% (sucre de canne, poudre d'_AMANDES_, _BEURRE_, _LAIT_ entier, _OEUFS_, eau, farine de _BLÉ_), décor azyme (amidon de maïs, fécule, poudre de cacao, sucre, émulsifiant : lécithine de tournesol, farine d'_ORGE_ maltée)."	"en:eggs,en:gluten,en:milk,en:nuts"	"en:eggs,en:gluten,en:milk,en:nuts"						1	"en:e322,en:e322i"	0			0				4	Sugary snacks	Biscuits and cakes	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:king-cakes	https://static.openfoodfacts.org/images/products/351/124/328/7006/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/351/124/328/7006/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/351/124/328/7006/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/351/124/328/7006/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/351/124/328/7006/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/351/124/328/7006/ingredients_fr.7.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189245	54061064	https://world.openfoodfacts.org/product/54061064	yiyin	1547387506	1547387710	Instant Yeast 即发酵母		500g/pkt			Bruggeman	bruggeman	Dry Goods	en:dry-goods	United Arab Emirates	united-arab-emirates	E.U	e-u							Singapore	Phoon Huat	en:SG	"INGREDIENTS Yeast (Saccharomyces cerevisiae), emulsifier: sorbitan monostearate (E491), flour treatment agent: ascorbic acid (E300).   DIRECTIONS FOR USE: Add to dough during first Stage of mixing or add to flour.   Store preferably in a cool, dry place."			en:Yeast	en:yeast				2	"en:e300,en:e491"	0			0				4	unknown	unknown	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:dry-goods	https://static.openfoodfacts.org/images/products/54061064/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/54061064/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/54061064/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/54061064/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/54061064/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/54061064/ingredients_en.7.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191890	9300139462214	https://world.openfoodfacts.org/product/9300139462214	foodorigins	1424661744	1546741721	I&J Tasty Calamari		400g	"Box,Frozen"	"box,frozen"	I&J	i-j	"Seafood, Mollusc, Calamari, Frozen Calamari"	"en:seafood,en:mollusc,en:calamari,en:frozen-calamari"	China	china	China	china							"NSW,Australia"	"Coles,Bilo"	Australia	"Squid (50%), Wheat Flour, Canola Oil, Water, Thickeners (1420, 1422, 1414 Xanthum Gum), Wheat Gluten, Salt, Dextrose, Acidity Regulators (450, Sodium Citrate, Sodium Bicarbonate 451, Potassium Carbonate), Egg White Powder, Soy Flour, Yeast, Food Acid (Citric), Antioxidant (301), Flavour Enhancers (627, 631)"		"en:gluten,en:molluscs"						9	"en:e1420,en:e1422,en:e301,en:e331,en:e450,en:e451,en:e501,en:e501i,en:e627,en:e631"	0			0				4	Fish Meat Eggs	Fish and seafood	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:calamari	https://static.openfoodfacts.org/images/products/930/013/946/2214/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/930/013/946/2214/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/930/013/946/2214/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/930/013/946/2214/front_en.3.200.jpg					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193044	42255611	https://world.openfoodfacts.org/product/42255611	sil	1548869630	1548869966	Breeza Pink Grapefruit		"1,5 l"	"Kunststoff, Flasche"	"kunststoff,flasche"	"StarDrink, Netto"	"stardrink,netto"	Limonaden	"en:beverages,en:carbonated-drinks,en:sodas,en:lemonades,en:non-alcoholic-beverages,en:sweetened-beverages"											Deutschland	Netto	en:DE	"Wasser, Zucker, 3% Pink Grapefruitsaft aus Pink Grapefruitsaftkonzentrat, Kohlensäure, Säuerungsmittel: Citronensäure; Antioxidationsmittel: Ascorbinsäure; Stabilisator: Gummi arabicum, Glycerinester aus Wurzelharz, Johannisbrotkernmehl; natürliches Grapefruitaroma mit anderen natürlichen Aromen Farbstoff: Carotin; modifizierte Stärke."								6	"en:e290,en:e300,en:e330,en:e410,en:e414,en:e445"	0			0				4	Beverages	Sweetened beverages	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:lemonades	https://static.openfoodfacts.org/images/products/42255611/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/42255611/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/42255611/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/42255611/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/42255611/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/42255611/ingredients_de.7.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
